Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Ukraine,UKR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",29.514,29.029,28.544,29.1688,29.7936,30.4184,31.0432,31.668,33.1728,34.6776,36.1824,37.6872,39.192,40.4424,41.6928,42.9432,44.1936,45.444,47.4534,49.4628,51.4722,53.4816,55.491,56.6682,57.8454,59.0226,60.1998,61.377,60.6416,59.9062,59.1708,58.4354,57.7,54.8676,52.0352,49.2028,46.3704,43.538,40.6862,37.8344,34.9826,32.1308,29.279,29.5054,29.7318,29.9582,30.1846,30.411,29.9194,29.4278,28.9362,28.4446,27.953,26.419,24.885,
Upper middle income,UMC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",80.40986051,79.75395725,78.86564429,76.55058182,74.244056,71.96025012,69.68223143,67.41647625,64.0261175,60.7253288,57.5777093,54.60356101,51.87580626,50.36806537,48.83716185,47.12073398,45.12770307,42.92612005,42.64200592,42.28353248,41.93889796,41.54654639,41.15427637,41.08674162,41.20177004,41.49766734,41.92233341,42.47367476,41.65344545,40.94216862,40.30446302,39.78171492,39.34011427,39.0482911,38.71509809,38.239795,37.49812384,36.60357151,35.96159497,35.06559853,33.93308168,32.5948876,31.08074547,29.81929416,28.81881161,28.16229873,27.80443314,27.72925931,28.06403917,28.52738037,29.02553124,29.5693261,30.16610959,30.59789039,30.93622003,
Uruguay,URY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",62.5858,62.8884,63.191,62.753,62.315,61.877,61.439,61.001,61.8808,62.7606,63.6404,64.5202,65.4,66.5352,67.6704,68.8056,69.9408,71.076,69.3808,67.6856,65.9904,64.2952,62.6,63.3654,64.1308,64.8962,65.6616,66.427,67.2618,68.0966,68.9314,69.7662,70.601,69.9376,69.2742,68.6108,67.9474,67.284,66.5246,65.7652,65.0058,64.2464,63.487,63.0382,62.5894,62.1406,61.6918,61.243,60.5912,59.9394,59.2876,58.6358,57.984,57.2492,56.5144,
United States,USA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",84.9872,82.7346,80.482,77.9506,75.4192,72.8878,70.3564,67.825,66.466,65.107,63.748,62.389,61.03,59.3726,57.7152,56.0578,54.4004,52.743,52.5098,52.2766,52.0434,51.8102,51.577,51.9174,52.2578,52.5982,52.9386,53.279,54.5456,55.8122,57.0788,58.3454,59.612,57.9556,56.2992,54.6428,52.9864,51.33,49.7042,48.0784,46.4526,44.8268,43.201,42.4946,41.7882,41.0818,40.3754,39.669,37.7398,35.8106,33.8814,31.9522,30.023,27.0666,24.1102,
Uzbekistan,UZB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",36.704,36.841,36.978,37.16,37.342,37.524,37.706,37.888,38.0082,38.1284,38.2486,38.3688,38.489,38.3254,38.1618,37.9982,37.8346,37.671,37.5708,37.4706,37.3704,37.2702,37.17,38.2986,39.4272,40.5558,41.6844,42.813,45.8614,48.9098,51.9582,55.0066,58.055,54.5664,51.0778,47.5892,44.1006,40.612,36.158,31.704,27.25,22.796,18.342,18.2748,18.2076,18.1404,18.0732,18.006,18.0554,18.1048,18.1542,18.2036,18.253,18.0354,17.8178,
St. Vincent and the Grenadines,VCT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",205.4208,203.8684,202.316,199.2872,196.2584,193.2296,190.2008,187.172,182.49,177.808,173.126,168.444,163.762,157.4766,151.1912,144.9058,138.6204,132.335,127.941,123.547,119.153,114.759,110.365,107.3136,104.2622,101.2108,98.1594,95.108,93.6766,92.2452,90.8138,89.3824,87.951,85.5894,83.2278,80.8662,78.5046,76.143,73.8354,71.5278,69.2202,66.9126,64.605,63.4696,62.3342,61.1988,60.0634,58.928,58.044,57.16,56.276,55.392,54.508,53.1164,51.7248,
"Venezuela, RB",VEN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",137.213,138.352,139.491,136.6278,133.7646,130.9014,128.0382,125.175,121.58,117.985,114.39,110.795,107.2,106.4474,105.6948,104.9422,104.1896,103.437,102.8052,102.1734,101.5416,100.9098,100.278,100.2702,100.2624,100.2546,100.2468,100.239,99.179,98.119,97.059,95.999,94.939,94.0614,93.1838,92.3062,91.4286,90.551,90.0334,89.5158,88.9982,88.4806,87.963,86.8812,85.7994,84.7176,83.6358,82.554,82.2228,81.8916,81.5604,81.2292,80.898,80.2826,79.6672,
Virgin Islands (U.S.),VIR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",152.158,150.614,149.07,153.8776,158.6852,163.4928,168.3004,173.108,171.6492,170.1904,168.7316,167.2728,165.814,154.0646,142.3152,130.5658,118.8164,107.067,102.9326,98.7982,94.6638,90.5294,86.395,85.5306,84.6662,83.8018,82.9374,82.073,81.0626,80.0522,79.0418,78.0314,77.021,74.5186,72.0162,69.5138,67.0114,64.509,61.496,58.483,55.47,52.457,49.444,49.5452,49.6464,49.7476,49.8488,49.95,49.4166,48.8832,48.3498,47.8164,47.283,45.7366,44.1902,
Vietnam,VNM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",19.0252,19.1786,19.332,19.36,19.388,19.416,19.444,19.472,19.3898,19.3076,19.2254,19.1432,19.061,19.0126,18.9642,18.9158,18.8674,18.819,19.3076,19.7962,20.2848,20.7734,21.262,22.3484,23.4348,24.5212,25.6076,26.694,28.1168,29.5396,30.9624,32.3852,33.808,32.9962,32.1844,31.3726,30.5608,29.749,29.3812,29.0134,28.6456,28.2778,27.91,28.4872,29.0644,29.6416,30.2188,30.796,31.849,32.902,33.955,35.008,36.061,37.0902,38.1194,
Vanuatu,VUT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",107.8976,106.8398,105.782,103.6722,101.5624,99.4526,97.3428,95.233,93.4508,91.6686,89.8864,88.1042,86.322,86.9564,87.5908,88.2252,88.8596,89.494,88.32,87.146,85.972,84.798,83.624,82.4324,81.2408,80.0492,78.8576,77.666,76.0972,74.5284,72.9596,71.3908,69.822,68.2506,66.6792,65.1078,63.5364,61.965,60.5196,59.0742,57.6288,56.1834,54.738,53.3272,51.9164,50.5056,49.0948,47.684,47.1094,46.5348,45.9602,45.3856,44.811,44.1226,43.4342,
West Bank and Gaza,PSE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",111.4304,113.1992,114.968,114.9648,114.9616,114.9584,114.9552,114.952,114.08,113.208,112.336,111.464,110.592,110.2442,109.8964,109.5486,109.2008,108.853,106.4898,104.1266,101.7634,99.4002,97.037,97.6116,98.1862,98.7608,99.3354,99.91,101.9534,103.9968,106.0402,108.0836,110.127,107.6028,105.0786,102.5544,100.0302,97.506,92.3964,87.2868,82.1772,77.0676,71.958,70.7318,69.5056,68.2794,67.0532,65.827,64.9058,63.9846,63.0634,62.1422,61.221,60.1816,59.1422,
World,WLD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",86.52028529,86.33517495,85.82665176,84.49334957,83.21864841,82.11431215,81.08861064,80.18879991,78.83075827,77.4995954,76.28576334,75.072649,74.08289701,73.64023747,73.18545624,72.61814375,71.88191338,70.99230129,70.62311029,70.19289168,69.77002348,69.24060868,68.72855223,68.16146095,67.73576224,67.45285333,67.24475591,67.14231881,66.44426612,65.87130008,65.43084698,65.07498477,64.83732564,64.162491,63.37548849,62.37956676,61.123866,59.70351514,58.61180895,57.35442898,55.96547744,54.42009621,52.76864841,51.34030198,50.08332468,49.07536732,48.2636401,47.66550396,47.32045518,47.02413218,46.70132126,46.3327473,45.95484039,45.3992799,44.76557867,
Samoa,WSM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",77.1474,77.1462,77.145,75.3182,73.4914,71.6646,69.8378,68.011,66.887,65.763,64.639,63.515,62.391,60.809,59.227,57.645,56.063,54.481,52.8972,51.3134,49.7296,48.1458,46.562,45.1276,43.6932,42.2588,40.8244,39.39,38.2458,37.1016,35.9574,34.8132,33.669,35.954,38.239,40.524,42.809,45.094,43.4742,41.8544,40.2346,38.6148,36.995,35.9308,34.8666,33.8024,32.7382,31.674,30.9894,30.3048,29.6202,28.9356,28.251,26.9306,25.6102,
"Yemen, Rep.",YEM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",155.2144,156.8452,158.476,160.935,163.394,165.853,168.312,170.771,170.4066,170.0422,169.6778,169.3134,168.949,168.299,167.649,166.999,166.349,165.699,164.3308,162.9626,161.5944,160.2262,158.858,157.5798,156.3016,155.0234,153.7452,152.467,151.2216,149.9762,148.7308,147.4854,146.24,139.255,132.27,125.285,118.3,111.315,106.307,101.299,96.291,91.283,86.275,84.6464,83.0178,81.3892,79.7606,78.132,75.5556,72.9792,70.4028,67.8264,65.25,63.7318,62.2136,
South Africa,ZAF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",65.084,64.872,64.66,63.812,62.964,62.116,61.268,60.42,63.5644,66.7088,69.8532,72.9976,76.142,78.1336,80.1252,82.1168,84.1084,86.1,87.596,89.092,90.588,92.084,93.58,93.936,94.292,94.648,95.004,95.36,94.4472,93.5344,92.6216,91.7088,90.796,88.7538,86.7116,84.6694,82.6272,80.585,78.6124,76.6398,74.6672,72.6946,70.722,68.4096,66.0972,63.7848,61.4724,59.16,57.5004,55.8408,54.1812,52.5216,50.862,48.7214,46.5808,
"Congo, Dem. Rep.",COD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",188.5218,188.2494,187.977,185.6608,183.3446,181.0284,178.7122,176.396,172.4012,168.4064,164.4116,160.4168,156.422,154.0254,151.6288,149.2322,146.8356,144.439,143.7668,143.0946,142.4224,141.7502,141.078,140.4918,139.9056,139.3194,138.7332,138.147,137.182,136.217,135.252,134.287,133.322,132.6888,132.0556,131.4224,130.7892,130.156,130.271,130.386,130.501,130.616,130.731,130.607,130.483,130.359,130.235,130.111,128.9472,127.7834,126.6196,125.4558,124.292,123.6202,122.9484,
Zambia,ZMB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",179.5758,180.8494,182.123,183.3966,184.6702,185.9438,187.2174,188.491,188.6184,188.7458,188.8732,189.0006,189.128,188.8732,188.6184,188.3636,188.1088,187.854,185.9436,184.0332,182.1228,180.2124,178.302,176.8386,175.3752,173.9118,172.4484,170.985,169.32,167.655,165.99,164.325,162.66,158.8654,155.0708,151.2762,147.4816,143.687,143.6048,143.5226,143.4404,143.3582,143.276,139.0234,134.7708,130.5182,126.2656,122.013,118.2768,114.5406,110.8044,107.0682,103.332,98.1738,93.0156,
Zimbabwe,ZWE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",168.8736,170.2848,171.696,172.1664,172.6368,173.1072,173.5776,174.048,174.048,174.048,174.048,174.048,174.048,173.5776,173.1072,172.6368,172.1664,171.696,163.1602,154.6244,146.0886,137.5528,129.017,124.867,120.717,116.567,112.417,108.267,108.8176,109.3682,109.9188,110.4694,111.02,110.8408,110.6616,110.4824,110.3032,110.124,109.553,108.982,108.411,107.84,107.269,109.3162,111.3634,113.4106,115.4578,117.505,116.6702,115.8354,115.0006,114.1658,113.331,111.8664,110.4018,
